,scrapping_date,review_rating,reviewer_name,review_date,review_title,review_content
811,2022-11-06 17:04:51.188955,5/5 Excellent,Verified traveler,"Jan 28, 2015",Perfect Night,"I had a convention in Chicago and needed a hotel for one night.  The Waldorf was priced reasonably compared to four star hotels in the area so I booked it.  It was very, very nice.  The staff was excellent and the room phenomenal.  As long as we can continue to justify the price difference we will continue to stay here in the future."
812,2022-11-06 17:04:51.211654,5/5 Excellent,"Keith, Los Angeles","Jan 13, 2015",great hotel in great location,"It is a wonderful hotel in a great location. We have stayed at most of the major nice Chicago Hotels, including Trump, Park Hyatt, Four Seasons and some boutique hotels and the Waldorf Astoria Chicago is by far the best. The rooms were great (king with fireplace), The bar and restaurant were great. The staff was very professional, but yet a nice Midwest warmth."
813,2022-11-06 17:04:51.231105,5/5 Excellent,Verified traveler,"Jan 6, 2015",Perfect!,Everything was perfect!
814,2022-11-06 17:04:51.250722,5/5 Excellent,"Eduardo, Panama, Panama","Jan 5, 2015",Wonderful hotel and location!,"It is a charming hotel, with a very nice staff.  Unbeatable location, the concierge was very helpful planning everyday, and all the hotel facilities were wonderful.  It was quiet and cozy even in this busy time of the year."
815,2022-11-06 17:04:51.271912,5/5 Excellent,Verified traveler,"Jan 4, 2015",wow waldorf,"Overall wonderful hotel, very luxurious!"
816,2022-11-06 17:04:51.295993,5/5 Excellent,"Sherry, Chicago","Jan 4, 2015",a perfect New Years Eve!,An incredibly beautiful hotel room. The fireplace was stunning.
817,2022-11-06 17:04:51.319735,5/5 Excellent,Verified traveler,"Jan 3, 2015",posh!,Hotel was overall awesome! The only thing that could use improvement is the dirty carpet in the rooms.
818,2022-11-06 17:04:51.346426,5/5 Excellent,"Shannon, US Virgin Islands","Dec 30, 2014",Amazing hotel!,We had a wonderful stay. The staff was very accommodating.
819,2022-11-06 17:04:51.372110,5/5 Excellent,Verified traveler,"Dec 29, 2014",BEAUTIFUL,Beautiful hotel very clean room really good services and perfect location at the shopping area.
820,2022-11-06 17:04:51.392455,5/5 Excellent,"Kristen, Austin","Oct 1, 2014",Ultimate luxury,Perfect girls weekend getaway! Great location!
821,2022-11-06 17:04:51.435429,5/5 Excellent,John Patterson,"Sep 26, 2014",Absolutely Amazing,"From the minute we arrived to the minute we checked in to the minute the we checked out we felt like royalty staying at The Waldorf Astoria in Chicago. This is typically not the kind of money that I would spend in a hotel, but it was a special occasion. Now I know why this hotel group has the reputation that it does. Simply unforgettable!"
822,2022-11-06 17:04:51.461575,5/5 Excellent,s,"Sep 25, 2014",,
823,2022-11-06 17:04:51.481874,5/5 Excellent,Verified traveler,"Sep 24, 2014",Excellent hotel,Overall the hotel is impeccable. Very nice and perfectly and most conveniently located. The only bad thing is that the service could be better. Very slow.
824,2022-11-06 17:04:51.502031,5/5 Excellent,"Gunner, Southern Illinois","Sep 16, 2014",Hanging with the Rothschild's,"I can't say anything bad about this place. I had a well-kept, comfortable, and spacious room. Most impressive was the professional and courteous staff. I would certainly stay there again."
825,2022-11-06 17:04:51.526783,4/5 Good,Mara Mc,"Sep 16, 2014",Excellent Vacation,"The Woldorf Astoria does not dissapoint in any way. The staff was excellent, the ambiance beautiful, and the location outstanding. Next visit I will choose the larger corner suite!"
826,2022-11-06 17:04:51.546982,5/5 Excellent,Verified traveler,"Sep 15, 2014",,Great luxury hotel in the perfect location in Downtown Chicago.  The staff was excellent from top to bottom.
827,2022-11-06 17:04:51.567951,5/5 Excellent,Aussie David,"Sep 13, 2014",Great stay,"After a days sight seeing it is so nice to return to a lovely room. The Waldorf Astoria offers that special feeling. The staff were warm and friendly, always wanting to help in anyway they can. Would highly recommend this hotel."
828,2022-11-06 17:04:51.587065,5/5 Excellent,Verified traveler,"Sep 9, 2014",,
829,2022-11-06 17:04:51.606471,5/5 Excellent,"Carie, Waldorf Astoria","Sep 8, 2014",Fabulous hotel,"My husband and I took our first overnight trip away from our 6 month old -- and wow, we didn't want to leave come the morning! Upon check in, they upgraded our room and sent up a bottle of champagne. The room was lovely, the service was amazing and breakfast in bed (followed by my first full 8 hours of sleep in a row) was amazing. If you are looking to splurge -- look no further. We will definitely be back in another 6 months most likely -- and I plan to book the spa services as well."
830,2022-11-06 17:04:51.625809,5/5 Excellent,"Kristen, Austin","Oct 1, 2014",Ultimate luxury,Perfect girls weekend getaway! Great location!
831,2022-11-06 17:04:51.645317,5/5 Excellent,John Patterson,"Sep 26, 2014",Absolutely Amazing,"From the minute we arrived to the minute we checked in to the minute the we checked out we felt like royalty staying at The Waldorf Astoria in Chicago. This is typically not the kind of money that I would spend in a hotel, but it was a special occasion. Now I know why this hotel group has the reputation that it does. Simply unforgettable!"
832,2022-11-06 17:04:51.664351,5/5 Excellent,s,"Sep 25, 2014",,
833,2022-11-06 17:04:51.683237,5/5 Excellent,Verified traveler,"Sep 24, 2014",Excellent hotel,Overall the hotel is impeccable. Very nice and perfectly and most conveniently located. The only bad thing is that the service could be better. Very slow.
834,2022-11-06 17:04:51.705882,5/5 Excellent,"Gunner, Southern Illinois","Sep 16, 2014",Hanging with the Rothschild's,"I can't say anything bad about this place. I had a well-kept, comfortable, and spacious room. Most impressive was the professional and courteous staff. I would certainly stay there again."
835,2022-11-06 17:04:51.730192,4/5 Good,Mara Mc,"Sep 16, 2014",Excellent Vacation,"The Woldorf Astoria does not dissapoint in any way. The staff was excellent, the ambiance beautiful, and the location outstanding. Next visit I will choose the larger corner suite!"
836,2022-11-06 17:04:51.762900,5/5 Excellent,Verified traveler,"Sep 15, 2014",,Great luxury hotel in the perfect location in Downtown Chicago.  The staff was excellent from top to bottom.
837,2022-11-06 17:04:51.791657,5/5 Excellent,Aussie David,"Sep 13, 2014",Great stay,"After a days sight seeing it is so nice to return to a lovely room. The Waldorf Astoria offers that special feeling. The staff were warm and friendly, always wanting to help in anyway they can. Would highly recommend this hotel."
838,2022-11-06 17:04:51.814601,5/5 Excellent,Verified traveler,"Sep 9, 2014",,
839,2022-11-06 17:04:51.836756,5/5 Excellent,"Carie, Waldorf Astoria","Sep 8, 2014",Fabulous hotel,"My husband and I took our first overnight trip away from our 6 month old -- and wow, we didn't want to leave come the morning! Upon check in, they upgraded our room and sent up a bottle of champagne. The room was lovely, the service was amazing and breakfast in bed (followed by my first full 8 hours of sleep in a row) was amazing. If you are looking to splurge -- look no further. We will definitely be back in another 6 months most likely -- and I plan to book the spa services as well."
840,2022-11-06 17:04:51.857603,5/5 Excellent,"Kristen, Austin","Oct 1, 2014",Ultimate luxury,Perfect girls weekend getaway! Great location!
841,2022-11-06 17:04:51.885353,5/5 Excellent,John Patterson,"Sep 26, 2014",Absolutely Amazing,"From the minute we arrived to the minute we checked in to the minute the we checked out we felt like royalty staying at The Waldorf Astoria in Chicago. This is typically not the kind of money that I would spend in a hotel, but it was a special occasion. Now I know why this hotel group has the reputation that it does. Simply unforgettable!"
842,2022-11-06 17:04:51.908520,5/5 Excellent,s,"Sep 25, 2014",,
843,2022-11-06 17:04:51.928368,5/5 Excellent,Verified traveler,"Sep 24, 2014",Excellent hotel,Overall the hotel is impeccable. Very nice and perfectly and most conveniently located. The only bad thing is that the service could be better. Very slow.
844,2022-11-06 17:04:51.958385,5/5 Excellent,"Gunner, Southern Illinois","Sep 16, 2014",Hanging with the Rothschild's,"I can't say anything bad about this place. I had a well-kept, comfortable, and spacious room. Most impressive was the professional and courteous staff. I would certainly stay there again."
845,2022-11-06 17:04:51.979294,4/5 Good,Mara Mc,"Sep 16, 2014",Excellent Vacation,"The Woldorf Astoria does not dissapoint in any way. The staff was excellent, the ambiance beautiful, and the location outstanding. Next visit I will choose the larger corner suite!"
846,2022-11-06 17:04:51.999774,5/5 Excellent,Verified traveler,"Sep 15, 2014",,Great luxury hotel in the perfect location in Downtown Chicago.  The staff was excellent from top to bottom.
847,2022-11-06 17:04:52.020146,5/5 Excellent,Aussie David,"Sep 13, 2014",Great stay,"After a days sight seeing it is so nice to return to a lovely room. The Waldorf Astoria offers that special feeling. The staff were warm and friendly, always wanting to help in anyway they can. Would highly recommend this hotel."
848,2022-11-06 17:04:52.040426,5/5 Excellent,Verified traveler,"Sep 9, 2014",,
849,2022-11-06 17:04:52.062594,5/5 Excellent,"Carie, Waldorf Astoria","Sep 8, 2014",Fabulous hotel,"My husband and I took our first overnight trip away from our 6 month old -- and wow, we didn't want to leave come the morning! Upon check in, they upgraded our room and sent up a bottle of champagne. The room was lovely, the service was amazing and breakfast in bed (followed by my first full 8 hours of sleep in a row) was amazing. If you are looking to splurge -- look no further. We will definitely be back in another 6 months most likely -- and I plan to book the spa services as well."
850,2022-11-06 17:04:52.082529,5/5 Excellent,"Kristen, Austin","Oct 1, 2014",Ultimate luxury,Perfect girls weekend getaway! Great location!
851,2022-11-06 17:04:52.102734,5/5 Excellent,John Patterson,"Sep 26, 2014",Absolutely Amazing,"From the minute we arrived to the minute we checked in to the minute the we checked out we felt like royalty staying at The Waldorf Astoria in Chicago. This is typically not the kind of money that I would spend in a hotel, but it was a special occasion. Now I know why this hotel group has the reputation that it does. Simply unforgettable!"
852,2022-11-06 17:04:52.124708,5/5 Excellent,s,"Sep 25, 2014",,
853,2022-11-06 17:04:52.144416,5/5 Excellent,Verified traveler,"Sep 24, 2014",Excellent hotel,Overall the hotel is impeccable. Very nice and perfectly and most conveniently located. The only bad thing is that the service could be better. Very slow.
854,2022-11-06 17:04:52.165797,5/5 Excellent,"Gunner, Southern Illinois","Sep 16, 2014",Hanging with the Rothschild's,"I can't say anything bad about this place. I had a well-kept, comfortable, and spacious room. Most impressive was the professional and courteous staff. I would certainly stay there again."
855,2022-11-06 17:04:52.185325,4/5 Good,Mara Mc,"Sep 16, 2014",Excellent Vacation,"The Woldorf Astoria does not dissapoint in any way. The staff was excellent, the ambiance beautiful, and the location outstanding. Next visit I will choose the larger corner suite!"
856,2022-11-06 17:04:52.205478,5/5 Excellent,Verified traveler,"Sep 15, 2014",,Great luxury hotel in the perfect location in Downtown Chicago.  The staff was excellent from top to bottom.
857,2022-11-06 17:04:52.226269,5/5 Excellent,Aussie David,"Sep 13, 2014",Great stay,"After a days sight seeing it is so nice to return to a lovely room. The Waldorf Astoria offers that special feeling. The staff were warm and friendly, always wanting to help in anyway they can. Would highly recommend this hotel."
858,2022-11-06 17:04:52.245921,5/5 Excellent,Verified traveler,"Sep 9, 2014",,
859,2022-11-06 17:04:52.269239,5/5 Excellent,"Carie, Waldorf Astoria","Sep 8, 2014",Fabulous hotel,"My husband and I took our first overnight trip away from our 6 month old -- and wow, we didn't want to leave come the morning! Upon check in, they upgraded our room and sent up a bottle of champagne. The room was lovely, the service was amazing and breakfast in bed (followed by my first full 8 hours of sleep in a row) was amazing. If you are looking to splurge -- look no further. We will definitely be back in another 6 months most likely -- and I plan to book the spa services as well."
860,2022-11-06 17:04:52.292426,5/5 Excellent,"Kristen, Austin","Oct 1, 2014",Ultimate luxury,Perfect girls weekend getaway! Great location!
861,2022-11-06 17:04:52.326453,5/5 Excellent,John Patterson,"Sep 26, 2014",Absolutely Amazing,"From the minute we arrived to the minute we checked in to the minute the we checked out we felt like royalty staying at The Waldorf Astoria in Chicago. This is typically not the kind of money that I would spend in a hotel, but it was a special occasion. Now I know why this hotel group has the reputation that it does. Simply unforgettable!"
862,2022-11-06 17:04:52.381551,5/5 Excellent,s,"Sep 25, 2014",,
863,2022-11-06 17:04:52.468742,5/5 Excellent,Verified traveler,"Sep 24, 2014",Excellent hotel,Overall the hotel is impeccable. Very nice and perfectly and most conveniently located. The only bad thing is that the service could be better. Very slow.
864,2022-11-06 17:04:52.627912,5/5 Excellent,"Gunner, Southern Illinois","Sep 16, 2014",Hanging with the Rothschild's,"I can't say anything bad about this place. I had a well-kept, comfortable, and spacious room. Most impressive was the professional and courteous staff. I would certainly stay there again."
865,2022-11-06 17:04:52.662836,4/5 Good,Mara Mc,"Sep 16, 2014",Excellent Vacation,"The Woldorf Astoria does not dissapoint in any way. The staff was excellent, the ambiance beautiful, and the location outstanding. Next visit I will choose the larger corner suite!"
866,2022-11-06 17:04:52.693201,5/5 Excellent,Verified traveler,"Sep 15, 2014",,Great luxury hotel in the perfect location in Downtown Chicago.  The staff was excellent from top to bottom.
867,2022-11-06 17:04:52.718385,5/5 Excellent,Aussie David,"Sep 13, 2014",Great stay,"After a days sight seeing it is so nice to return to a lovely room. The Waldorf Astoria offers that special feeling. The staff were warm and friendly, always wanting to help in anyway they can. Would highly recommend this hotel."
868,2022-11-06 17:04:52.741139,5/5 Excellent,Verified traveler,"Sep 9, 2014",,
869,2022-11-06 17:04:52.766203,5/5 Excellent,"Carie, Waldorf Astoria","Sep 8, 2014",Fabulous hotel,"My husband and I took our first overnight trip away from our 6 month old -- and wow, we didn't want to leave come the morning! Upon check in, they upgraded our room and sent up a bottle of champagne. The room was lovely, the service was amazing and breakfast in bed (followed by my first full 8 hours of sleep in a row) was amazing. If you are looking to splurge -- look no further. We will definitely be back in another 6 months most likely -- and I plan to book the spa services as well."
870,2022-11-06 17:04:52.788764,5/5 Excellent,"Kristen, Austin","Oct 1, 2014",Ultimate luxury,Perfect girls weekend getaway! Great location!
871,2022-11-06 17:04:52.811099,5/5 Excellent,John Patterson,"Sep 26, 2014",Absolutely Amazing,"From the minute we arrived to the minute we checked in to the minute the we checked out we felt like royalty staying at The Waldorf Astoria in Chicago. This is typically not the kind of money that I would spend in a hotel, but it was a special occasion. Now I know why this hotel group has the reputation that it does. Simply unforgettable!"
872,2022-11-06 17:04:52.832173,5/5 Excellent,s,"Sep 25, 2014",,
873,2022-11-06 17:04:52.860495,5/5 Excellent,Verified traveler,"Sep 24, 2014",Excellent hotel,Overall the hotel is impeccable. Very nice and perfectly and most conveniently located. The only bad thing is that the service could be better. Very slow.
874,2022-11-06 17:04:52.883756,5/5 Excellent,"Gunner, Southern Illinois","Sep 16, 2014",Hanging with the Rothschild's,"I can't say anything bad about this place. I had a well-kept, comfortable, and spacious room. Most impressive was the professional and courteous staff. I would certainly stay there again."
875,2022-11-06 17:04:52.909899,4/5 Good,Mara Mc,"Sep 16, 2014",Excellent Vacation,"The Woldorf Astoria does not dissapoint in any way. The staff was excellent, the ambiance beautiful, and the location outstanding. Next visit I will choose the larger corner suite!"
876,2022-11-06 17:04:52.932555,5/5 Excellent,Verified traveler,"Sep 15, 2014",,Great luxury hotel in the perfect location in Downtown Chicago.  The staff was excellent from top to bottom.
877,2022-11-06 17:04:53.678180,5/5 Excellent,Aussie David,"Sep 13, 2014",Great stay,"After a days sight seeing it is so nice to return to a lovely room. The Waldorf Astoria offers that special feeling. The staff were warm and friendly, always wanting to help in anyway they can. Would highly recommend this hotel."
878,2022-11-06 17:04:53.733781,5/5 Excellent,Verified traveler,"Sep 9, 2014",,
879,2022-11-06 17:04:53.753924,5/5 Excellent,"Carie, Waldorf Astoria","Sep 8, 2014",Fabulous hotel,"My husband and I took our first overnight trip away from our 6 month old -- and wow, we didn't want to leave come the morning! Upon check in, they upgraded our room and sent up a bottle of champagne. The room was lovely, the service was amazing and breakfast in bed (followed by my first full 8 hours of sleep in a row) was amazing. If you are looking to splurge -- look no further. We will definitely be back in another 6 months most likely -- and I plan to book the spa services as well."
880,2022-11-06 17:04:53.776752,5/5 Excellent,"Kristen, Austin","Oct 1, 2014",Ultimate luxury,Perfect girls weekend getaway! Great location!
881,2022-11-06 17:04:53.798142,5/5 Excellent,John Patterson,"Sep 26, 2014",Absolutely Amazing,"From the minute we arrived to the minute we checked in to the minute the we checked out we felt like royalty staying at The Waldorf Astoria in Chicago. This is typically not the kind of money that I would spend in a hotel, but it was a special occasion. Now I know why this hotel group has the reputation that it does. Simply unforgettable!"
882,2022-11-06 17:04:53.818506,5/5 Excellent,s,"Sep 25, 2014",,
883,2022-11-06 17:04:53.837847,5/5 Excellent,Verified traveler,"Sep 24, 2014",Excellent hotel,Overall the hotel is impeccable. Very nice and perfectly and most conveniently located. The only bad thing is that the service could be better. Very slow.
884,2022-11-06 17:04:53.859110,5/5 Excellent,"Gunner, Southern Illinois","Sep 16, 2014",Hanging with the Rothschild's,"I can't say anything bad about this place. I had a well-kept, comfortable, and spacious room. Most impressive was the professional and courteous staff. I would certainly stay there again."
885,2022-11-06 17:04:53.879750,4/5 Good,Mara Mc,"Sep 16, 2014",Excellent Vacation,"The Woldorf Astoria does not dissapoint in any way. The staff was excellent, the ambiance beautiful, and the location outstanding. Next visit I will choose the larger corner suite!"
886,2022-11-06 17:04:53.907546,5/5 Excellent,Verified traveler,"Sep 15, 2014",,Great luxury hotel in the perfect location in Downtown Chicago.  The staff was excellent from top to bottom.
887,2022-11-06 17:04:53.930357,5/5 Excellent,Aussie David,"Sep 13, 2014",Great stay,"After a days sight seeing it is so nice to return to a lovely room. The Waldorf Astoria offers that special feeling. The staff were warm and friendly, always wanting to help in anyway they can. Would highly recommend this hotel."
888,2022-11-06 17:04:53.961440,5/5 Excellent,Verified traveler,"Sep 9, 2014",,
889,2022-11-06 17:04:53.982986,5/5 Excellent,"Carie, Waldorf Astoria","Sep 8, 2014",Fabulous hotel,"My husband and I took our first overnight trip away from our 6 month old -- and wow, we didn't want to leave come the morning! Upon check in, they upgraded our room and sent up a bottle of champagne. The room was lovely, the service was amazing and breakfast in bed (followed by my first full 8 hours of sleep in a row) was amazing. If you are looking to splurge -- look no further. We will definitely be back in another 6 months most likely -- and I plan to book the spa services as well."
890,2022-11-06 17:04:54.004812,5/5 Excellent,"Kristen, Austin","Oct 1, 2014",Ultimate luxury,Perfect girls weekend getaway! Great location!
891,2022-11-06 17:04:54.025132,5/5 Excellent,John Patterson,"Sep 26, 2014",Absolutely Amazing,"From the minute we arrived to the minute we checked in to the minute the we checked out we felt like royalty staying at The Waldorf Astoria in Chicago. This is typically not the kind of money that I would spend in a hotel, but it was a special occasion. Now I know why this hotel group has the reputation that it does. Simply unforgettable!"
892,2022-11-06 17:04:54.052072,5/5 Excellent,s,"Sep 25, 2014",,
893,2022-11-06 17:04:54.081826,5/5 Excellent,Verified traveler,"Sep 24, 2014",Excellent hotel,Overall the hotel is impeccable. Very nice and perfectly and most conveniently located. The only bad thing is that the service could be better. Very slow.
894,2022-11-06 17:04:54.113666,5/5 Excellent,"Gunner, Southern Illinois","Sep 16, 2014",Hanging with the Rothschild's,"I can't say anything bad about this place. I had a well-kept, comfortable, and spacious room. Most impressive was the professional and courteous staff. I would certainly stay there again."
895,2022-11-06 17:04:54.135298,4/5 Good,Mara Mc,"Sep 16, 2014",Excellent Vacation,"The Woldorf Astoria does not dissapoint in any way. The staff was excellent, the ambiance beautiful, and the location outstanding. Next visit I will choose the larger corner suite!"
896,2022-11-06 17:04:54.157328,5/5 Excellent,Verified traveler,"Sep 15, 2014",,Great luxury hotel in the perfect location in Downtown Chicago.  The staff was excellent from top to bottom.
897,2022-11-06 17:04:54.178029,5/5 Excellent,Aussie David,"Sep 13, 2014",Great stay,"After a days sight seeing it is so nice to return to a lovely room. The Waldorf Astoria offers that special feeling. The staff were warm and friendly, always wanting to help in anyway they can. Would highly recommend this hotel."
898,2022-11-06 17:04:54.204111,5/5 Excellent,Verified traveler,"Sep 9, 2014",,
899,2022-11-06 17:04:54.230557,5/5 Excellent,"Carie, Waldorf Astoria","Sep 8, 2014",Fabulous hotel,"My husband and I took our first overnight trip away from our 6 month old -- and wow, we didn't want to leave come the morning! Upon check in, they upgraded our room and sent up a bottle of champagne. The room was lovely, the service was amazing and breakfast in bed (followed by my first full 8 hours of sleep in a row) was amazing. If you are looking to splurge -- look no further. We will definitely be back in another 6 months most likely -- and I plan to book the spa services as well."
900,2022-11-06 17:04:54.251310,5/5 Excellent,"Kristen, Austin","Oct 1, 2014",Ultimate luxury,Perfect girls weekend getaway! Great location!
901,2022-11-06 17:04:54.271417,5/5 Excellent,John Patterson,"Sep 26, 2014",Absolutely Amazing,"From the minute we arrived to the minute we checked in to the minute the we checked out we felt like royalty staying at The Waldorf Astoria in Chicago. This is typically not the kind of money that I would spend in a hotel, but it was a special occasion. Now I know why this hotel group has the reputation that it does. Simply unforgettable!"
902,2022-11-06 17:04:54.290967,5/5 Excellent,s,"Sep 25, 2014",,
903,2022-11-06 17:04:54.310417,5/5 Excellent,Verified traveler,"Sep 24, 2014",Excellent hotel,Overall the hotel is impeccable. Very nice and perfectly and most conveniently located. The only bad thing is that the service could be better. Very slow.
904,2022-11-06 17:04:54.330549,5/5 Excellent,"Gunner, Southern Illinois","Sep 16, 2014",Hanging with the Rothschild's,"I can't say anything bad about this place. I had a well-kept, comfortable, and spacious room. Most impressive was the professional and courteous staff. I would certainly stay there again."
905,2022-11-06 17:04:54.353685,4/5 Good,Mara Mc,"Sep 16, 2014",Excellent Vacation,"The Woldorf Astoria does not dissapoint in any way. The staff was excellent, the ambiance beautiful, and the location outstanding. Next visit I will choose the larger corner suite!"
906,2022-11-06 17:04:54.375403,5/5 Excellent,Verified traveler,"Sep 15, 2014",,Great luxury hotel in the perfect location in Downtown Chicago.  The staff was excellent from top to bottom.
907,2022-11-06 17:04:54.397573,5/5 Excellent,Aussie David,"Sep 13, 2014",Great stay,"After a days sight seeing it is so nice to return to a lovely room. The Waldorf Astoria offers that special feeling. The staff were warm and friendly, always wanting to help in anyway they can. Would highly recommend this hotel."
908,2022-11-06 17:04:54.435993,5/5 Excellent,Verified traveler,"Sep 9, 2014",,
909,2022-11-06 17:04:54.481359,5/5 Excellent,"Carie, Waldorf Astoria","Sep 8, 2014",Fabulous hotel,"My husband and I took our first overnight trip away from our 6 month old -- and wow, we didn't want to leave come the morning! Upon check in, they upgraded our room and sent up a bottle of champagne. The room was lovely, the service was amazing and breakfast in bed (followed by my first full 8 hours of sleep in a row) was amazing. If you are looking to splurge -- look no further. We will definitely be back in another 6 months most likely -- and I plan to book the spa services as well."
910,2022-11-06 17:04:54.511242,5/5 Excellent,Verified traveler,"Nov 13, 2013",,
911,2022-11-06 17:04:54.541383,5/5 Excellent,Verified traveler,"Nov 12, 2013",Outstanding!,"Second time staying- one time as the Elysian and just recently as the Waldorf Astoria. Equally wonderful time, beautiful room with outstanding service."
912,2022-11-06 17:04:54.599611,5/5 Excellent,Steve,"Nov 10, 2013",An oasis in one of Chicago's great neighborhoods,A great room (fireplace suite) in a great hotel with a great staff and a great value.
913,2022-11-06 17:04:54.624816,5/5 Excellent,Verified traveler,"Nov 6, 2013",,
914,2022-11-06 17:04:54.647159,5/5 Excellent,Maurice Alkemade,"Nov 5, 2013",,
915,2022-11-06 17:04:54.669089,5/5 Excellent,Verified traveler,"Oct 28, 2013",Beautiful hotel with excellent customer service,Wonderful staff with amazing customer service! Beautiful hotel room with fire place was both elegant and cozy at the same time. Is my new hotel of choice when staying in Chicago.
916,2022-11-06 17:04:54.692709,4/5 Good,Verified traveler,"Oct 27, 2013",,
917,2022-11-06 17:04:54.727590,4/5 Good,"Alistair, Toronto, ON","Oct 24, 2013",Luxury downtown hotel.,"Newly renovated and rebranded. Looks expensive, but many of the silver looking room fixtures are in reality plastic. Tub drain did not work. Fireplace did not work; pilot light out. Both repaired, but really both should have been picked up beforehand for a hotel of this quality and price."
918,2022-11-06 17:04:54.747977,5/5 Excellent,A DeLany,"Oct 23, 2013",Whirlwind Weekend,"We arrived at the hotel early and the kind professional staff stored our bags while we toured Chicago until our room was ready. They called us promptly one hour later to let us know our room was waitng for us. Great vallet service as well - the car was warm when we got in. We got great dinner suggestions as well and they made reservations for us which were perfect. Cold champagne room service was right on time and delicious to start our evening in Chicago.
Visited the spa prior to dinner for complimentary sauna, steam, jaquzzi and all amenties. Only suggestion for the spa - a nice scent in the women's steam room would be nice - it smelled musty. Also have experinced in other saunas a cinnnamin scent - adds a nice touch. Noticed also in the women's showers that the exhaust fan grill was caked with dust - recommend cleaning them more often.
Next day we order a quick coffee room service - again was on time and the coffee was spectacular. We attended a Notre Dame game in Indiana, again water, warm car etc. was a nice suprise. Arrival late (11PM) from ND and were met with smiles and again no problems.
All in all our suite was beautiful and clean, spacious and romantic. Would love to visit again in a heartbeat !"
919,2022-11-06 17:04:54.768869,5/5 Excellent,Verified traveler,"Oct 21, 2013",,
920,2022-11-06 17:04:54.791668,5/5 Excellent,Verified traveler,"Nov 13, 2013",,
921,2022-11-06 17:04:54.811098,5/5 Excellent,Verified traveler,"Nov 12, 2013",Outstanding!,"Second time staying- one time as the Elysian and just recently as the Waldorf Astoria. Equally wonderful time, beautiful room with outstanding service."
922,2022-11-06 17:04:54.830900,5/5 Excellent,Steve,"Nov 10, 2013",An oasis in one of Chicago's great neighborhoods,A great room (fireplace suite) in a great hotel with a great staff and a great value.
923,2022-11-06 17:04:54.852213,5/5 Excellent,Verified traveler,"Nov 6, 2013",,
924,2022-11-06 17:04:54.874935,5/5 Excellent,Maurice Alkemade,"Nov 5, 2013",,
925,2022-11-06 17:04:54.894653,5/5 Excellent,Verified traveler,"Oct 28, 2013",Beautiful hotel with excellent customer service,Wonderful staff with amazing customer service! Beautiful hotel room with fire place was both elegant and cozy at the same time. Is my new hotel of choice when staying in Chicago.
926,2022-11-06 17:04:54.917179,4/5 Good,Verified traveler,"Oct 27, 2013",,
927,2022-11-06 17:04:54.937881,4/5 Good,"Alistair, Toronto, ON","Oct 24, 2013",Luxury downtown hotel.,"Newly renovated and rebranded. Looks expensive, but many of the silver looking room fixtures are in reality plastic. Tub drain did not work. Fireplace did not work; pilot light out. Both repaired, but really both should have been picked up beforehand for a hotel of this quality and price."
928,2022-11-06 17:04:54.958224,5/5 Excellent,A DeLany,"Oct 23, 2013",Whirlwind Weekend,"We arrived at the hotel early and the kind professional staff stored our bags while we toured Chicago until our room was ready. They called us promptly one hour later to let us know our room was waitng for us. Great vallet service as well - the car was warm when we got in. We got great dinner suggestions as well and they made reservations for us which were perfect. Cold champagne room service was right on time and delicious to start our evening in Chicago.
Visited the spa prior to dinner for complimentary sauna, steam, jaquzzi and all amenties. Only suggestion for the spa - a nice scent in the women's steam room would be nice - it smelled musty. Also have experinced in other saunas a cinnnamin scent - adds a nice touch. Noticed also in the women's showers that the exhaust fan grill was caked with dust - recommend cleaning them more often.
Next day we order a quick coffee room service - again was on time and the coffee was spectacular. We attended a Notre Dame game in Indiana, again water, warm car etc. was a nice suprise. Arrival late (11PM) from ND and were met with smiles and again no problems.
All in all our suite was beautiful and clean, spacious and romantic. Would love to visit again in a heartbeat !"
929,2022-11-06 17:04:54.981532,5/5 Excellent,Verified traveler,"Oct 21, 2013",,
930,2022-11-06 17:04:55.006069,5/5 Excellent,Verified traveler,"Nov 13, 2013",,
931,2022-11-06 17:04:55.051075,5/5 Excellent,Verified traveler,"Nov 12, 2013",Outstanding!,"Second time staying- one time as the Elysian and just recently as the Waldorf Astoria. Equally wonderful time, beautiful room with outstanding service."
932,2022-11-06 17:04:55.075072,5/5 Excellent,Steve,"Nov 10, 2013",An oasis in one of Chicago's great neighborhoods,A great room (fireplace suite) in a great hotel with a great staff and a great value.
933,2022-11-06 17:04:55.097806,5/5 Excellent,Verified traveler,"Nov 6, 2013",,
934,2022-11-06 17:04:55.130047,5/5 Excellent,Maurice Alkemade,"Nov 5, 2013",,
935,2022-11-06 17:04:55.155818,5/5 Excellent,Verified traveler,"Oct 28, 2013",Beautiful hotel with excellent customer service,Wonderful staff with amazing customer service! Beautiful hotel room with fire place was both elegant and cozy at the same time. Is my new hotel of choice when staying in Chicago.
936,2022-11-06 17:04:55.186158,4/5 Good,Verified traveler,"Oct 27, 2013",,
937,2022-11-06 17:04:55.223975,4/5 Good,"Alistair, Toronto, ON","Oct 24, 2013",Luxury downtown hotel.,"Newly renovated and rebranded. Looks expensive, but many of the silver looking room fixtures are in reality plastic. Tub drain did not work. Fireplace did not work; pilot light out. Both repaired, but really both should have been picked up beforehand for a hotel of this quality and price."
